 label                                                                            ,  path                                                                                                      ,       volume  ,   eveapi_id  ,  meffic  , baseprob ,  copies
"LEGION ENGINEERING - AUGMENTED CAPACITOR RESERVOIR"                              , "/Ship Modifications/Subsystems/Amarr Subsystems/Amarr Engineering Subsystems"                             ,       "40"    ,      "30171" ,  "4"     , ""       , "10"
"LEGION ENGINEERING - CAPACITOR REGENERATION MATRIX"                              , "/Ship Modifications/Subsystems/Amarr Subsystems/Amarr Engineering Subsystems"                             ,       "40"    ,      "30173" ,  "4"     , ""       , "10"
"LEGION ENGINEERING - POWER CORE MULTIPLIER"                                      , "/Ship Modifications/Subsystems/Amarr Subsystems/Amarr Engineering Subsystems"                             ,       "40"    ,      "30169" ,  "4"     , ""       , "10"
"LEGION ENGINEERING - SUPPLEMENTAL COOLANT INJECTOR"                              , "/Ship Modifications/Subsystems/Amarr Subsystems/Amarr Engineering Subsystems"                             ,       "40"    ,      "30175" ,  "4"     , ""       , "10"
"LEGION OFFENSIVE - ASSAULT OPTIMIZATION"                                         , "/Ship Modifications/Subsystems/Amarr Subsystems/Amarr Offensive Subsystems"                               ,       "40"    ,      "30118" ,  "4"     , ""       , "10"
"LEGION OFFENSIVE - COVERT RECONFIGURATION"                                       , "/Ship Modifications/Subsystems/Amarr Subsystems/Amarr Offensive Subsystems"                               ,       "40"    ,      "30120" ,  "4"     , ""       , "10"
"LEGION OFFENSIVE - DRONE SYNTHESIS PROJECTOR"                                    , "/Ship Modifications/Subsystems/Amarr Subsystems/Amarr Offensive Subsystems"                               ,       "40"    ,      "30117" ,  "4"     , ""       , "10"
"LEGION OFFENSIVE - LIQUID CRYSTAL MAGNIFIERS"                                    , "/Ship Modifications/Subsystems/Amarr Subsystems/Amarr Offensive Subsystems"                               ,       "40"    ,      "30119" ,  "4"     , ""       , "10"
"LEGION PROPULSION - CHASSIS OPTIMIZATION"                                        , "/Ship Modifications/Subsystems/Amarr Subsystems/Amarr Propulsion Subsystems"                              ,       "40"    ,      "30076" ,  "4"     , ""       , "10"
"LEGION PROPULSION - FUEL CATALYST"                                               , "/Ship Modifications/Subsystems/Amarr Subsystems/Amarr Propulsion Subsystems"                              ,       "40"    ,      "30078" ,  "4"     , ""       , "10"
"LEGION PROPULSION - INTERDICTION NULLIFIER"                                      , "/Ship Modifications/Subsystems/Amarr Subsystems/Amarr Propulsion Subsystems"                              ,       "40"    ,      "30082" ,  "4"     , ""       , "10"
"LEGION PROPULSION - WAKE LIMITER"                                                , "/Ship Modifications/Subsystems/Amarr Subsystems/Amarr Propulsion Subsystems"                              ,       "40"    ,      "30080" ,  "4"     , ""       , "10"

"TENGU DEFENSIVE - ADAPTIVE SHIELDING"                                            , "/Ship Modifications/Subsystems/Caldari Subsystems/Caldari Defensive Subsystems"                           ,       "40"    ,      "29969" ,  "4"     , ""       , "10"
"TENGU DEFENSIVE - AMPLIFICATION NODE"                                            , "/Ship Modifications/Subsystems/Caldari Subsystems/Caldari Defensive Subsystems"                           ,       "40"    ,      "29970" ,  "4"     , ""       , "10"
"TENGU DEFENSIVE - SUPPLEMENTAL SCREENING"                                        , "/Ship Modifications/Subsystems/Caldari Subsystems/Caldari Defensive Subsystems"                           ,       "40"    ,      "29971" ,  "4"     , ""       , "10"
"TENGU DEFENSIVE - WARFARE PROCESSOR"                                             , "/Ship Modifications/Subsystems/Caldari Subsystems/Caldari Defensive Subsystems"                           ,       "40"    ,      "29972" ,  "4"     , ""       , "10"
"TENGU ELECTRONICS - CPU EFFICIENCY GATE"                                         , "/Ship Modifications/Subsystems/Caldari Subsystems/Caldari Electronic Subsystems"                          ,       "40"    ,      "30048" ,  "4"     , ""       , "10"
"TENGU ELECTRONICS - DISSOLUTION SEQUENCER"                                       , "/Ship Modifications/Subsystems/Caldari Subsystems/Caldari Electronic Subsystems"                          ,       "40"    ,      "30050" ,  "4"     , ""       , "10"
"TENGU ELECTRONICS - EMERGENT LOCUS ANALYZER"                                     , "/Ship Modifications/Subsystems/Caldari Subsystems/Caldari Electronic Subsystems"                          ,       "40"    ,      "30052" ,  "4"     , ""       , "10"
"TENGU ELECTRONICS - OBFUSCATION MANIFOLD"                                        , "/Ship Modifications/Subsystems/Caldari Subsystems/Caldari Electronic Subsystems"                          ,       "40"    ,      "30046" ,  "4"     , ""       , "10"
"TENGU ENGINEERING - AUGMENTED CAPACITOR RESERVOIR"                               , "/Ship Modifications/Subsystems/Caldari Subsystems/Caldari Engineeging Subsystems"                         ,       "40"    ,      "30141" ,  "4"     , ""       , "10"
"TENGU ENGINEERING - CAPACITOR REGENERATION MATRIX"                               , "/Ship Modifications/Subsystems/Caldari Subsystems/Caldari Engineeging Subsystems"                         ,       "40"    ,      "30143" ,  "4"     , ""       , "10"
"TENGU ENGINEERING - POWER CORE MULTIPLIER"                                       , "/Ship Modifications/Subsystems/Caldari Subsystems/Caldari Engineeging Subsystems"                         ,       "40"    ,      "30139" ,  "4"     , ""       , "10"
"TENGU ENGINEERING - SUPPLEMENTAL COOLANT INJECTOR"                               , "/Ship Modifications/Subsystems/Caldari Subsystems/Caldari Engineeging Subsystems"                         ,       "40"    ,      "30145" ,  "4"     , ""       , "10"
"TENGU OFFENSIVE - ACCELERATED EJECTION BAY"                                      , "/Ship Modifications/Subsystems/Caldari Subsystems/Caldari Offensive Subsystems"                           ,       "40"    ,      "30122" ,  "4"     , ""       , "10"
"TENGU OFFENSIVE - COVERT RECONFIGURATION"                                        , "/Ship Modifications/Subsystems/Caldari Subsystems/Caldari Offensive Subsystems"                           ,       "40"    ,      "30125" ,  "4"     , ""       , "10"
"TENGU OFFENSIVE - MAGNETIC INFUSION BASIN"                                       , "/Ship Modifications/Subsystems/Caldari Subsystems/Caldari Offensive Subsystems"                           ,       "40"    ,      "30124" ,  "4"     , ""       , "10"
"TENGU OFFENSIVE - RIFLING LAUNCHER PATTERN"                                      , "/Ship Modifications/Subsystems/Caldari Subsystems/Caldari Offensive Subsystems"                           ,       "40"    ,      "30123" ,  "4"     , ""       , "10"
"TENGU PROPULSION - FUEL CATALYST"                                                , "/Ship Modifications/Subsystems/Caldari Subsystems/Caldari Propulsion Subsystems"                          ,       "40"    ,      "30090" ,  "4"     , ""       , "10"
"TENGU PROPULSION - GRAVITATIONAL CAPACITOR"                                      , "/Ship Modifications/Subsystems/Caldari Subsystems/Caldari Propulsion Subsystems"                          ,       "40"    ,      "30088" ,  "4"     , ""       , "10"
"TENGU PROPULSION - INTERCALATED NANOFIBERS"                                      , "/Ship Modifications/Subsystems/Caldari Subsystems/Caldari Propulsion Subsystems"                          ,       "40"    ,      "30086" ,  "4"     , ""       , "10"
"TENGU PROPULSION - INTERDICTION NULLIFIER"                                       , "/Ship Modifications/Subsystems/Caldari Subsystems/Caldari Propulsion Subsystems"                          ,       "40"    ,      "30092" ,  "4"     , ""       , "10"

"PROTEUS DEFENSIVE - ADAPTIVE AUGMENTER"                                          , "/Ship Modifications/Subsystems/Caldari Subsystems/Gallente Defensive Subsystems"                          ,       "40"    ,      "29979" ,  "4"     , ""       , "10"
"PROTEUS DEFENSIVE - AUGMENTED PLATING"                                           , "/Ship Modifications/Subsystems/Caldari Subsystems/Gallente Defensive Subsystems"                          ,       "40"    ,      "29981" ,  "4"     , ""       , "10"
"PROTEUS DEFENSIVE - NANOBOT INJECTOR"                                            , "/Ship Modifications/Subsystems/Caldari Subsystems/Gallente Defensive Subsystems"                          ,       "40"    ,      "29980" ,  "4"     , ""       , "10"
"PROTEUS DEFENSIVE - WARFARE PROCESSOR"                                           , "/Ship Modifications/Subsystems/Caldari Subsystems/Gallente Defensive Subsystems"                          ,       "40"    ,      "29982" ,  "4"     , ""       , "10"
"PROTEUS ELECTRONICS - CPU EFFICIENCY GATE"                                       , "/Ship Modifications/Subsystems/Caldari Subsystems/Gallente Electronic Subsystems"                         ,       "40"    ,      "30058" ,  "4"     , ""       , "10"
"PROTEUS ELECTRONICS - DISSOLUTION SEQUENCER"                                     , "/Ship Modifications/Subsystems/Caldari Subsystems/Gallente Electronic Subsystems"                         ,       "40"    ,      "30060" ,  "4"     , ""       , "10"
"PROTEUS ELECTRONICS - EMERGENT LOCUS ANALYZER"                                   , "/Ship Modifications/Subsystems/Caldari Subsystems/Gallente Electronic Subsystems"                         ,       "40"    ,      "30062" ,  "4"     , ""       , "10"
"PROTEUS ELECTRONICS - FRICTION EXTENSION PROCESSOR"                              , "/Ship Modifications/Subsystems/Caldari Subsystems/Gallente Electronic Subsystems"                         ,       "40"    ,      "30056" ,  "4"     , ""       , "10"
"PROTEUS ENGINEERING - AUGMENTED CAPACITOR RESERVOIR"                             , "/Ship Modifications/Subsystems/Caldari Subsystems/Gallente Engineering Subsystems"                        ,       "40"    ,      "30151" ,  "4"     , ""       , "10"
"PROTEUS ENGINEERING - CAPACITOR REGENERATION MATRIX"                             , "/Ship Modifications/Subsystems/Caldari Subsystems/Gallente Engineering Subsystems"                        ,       "40"    ,      "30153" ,  "4"     , ""       , "10"
"PROTEUS ENGINEERING - POWER CORE MULTIPLIER"                                     , "/Ship Modifications/Subsystems/Caldari Subsystems/Gallente Engineering Subsystems"                        ,       "40"    ,      "30149" ,  "4"     , ""       , "10"
"PROTEUS ENGINEERING - SUPPLEMENTAL COOLANT INJECTOR"                             , "/Ship Modifications/Subsystems/Caldari Subsystems/Gallente Engineering Subsystems"                        ,       "40"    ,      "30155" ,  "4"     , ""       , "10"
"PROTEUS OFFENSIVE - COVERT RECONFIGURATION"                                      , "/Ship Modifications/Subsystems/Caldari Subsystems/Gallente Offensive Subsystems"                          ,       "40"    ,      "30130" ,  "4"     , ""       , "10"
"PROTEUS OFFENSIVE - DISSONIC ENCODING PLATFORM"                                  , "/Ship Modifications/Subsystems/Caldari Subsystems/Gallente Offensive Subsystems"                          ,       "40"    ,      "30127" ,  "4"     , ""       , "10"
"PROTEUS OFFENSIVE - DRONE SYNTHESIS PROJECTOR"                                   , "/Ship Modifications/Subsystems/Caldari Subsystems/Gallente Offensive Subsystems"                          ,       "40"    ,      "30129" ,  "4"     , ""       , "10"
"PROTEUS OFFENSIVE - HYBRID PROPULSION ARMATURE"                                  , "/Ship Modifications/Subsystems/Caldari Subsystems/Gallente Offensive Subsystems"                          ,       "40"    ,      "30128" ,  "4"     , ""       , "10"
"PROTEUS PROPULSION - GRAVITATIONAL CAPACITOR"                                    , "/Ship Modifications/Subsystems/Caldari Subsystems/Gallente Propulsion Subsystems"                         ,       "40"    ,      "30100" ,  "4"     , ""       , "10"
"PROTEUS PROPULSION - INTERDICTION NULLIFIER"                                     , "/Ship Modifications/Subsystems/Caldari Subsystems/Gallente Propulsion Subsystems"                         ,       "40"    ,      "30102" ,  "4"     , ""       , "10"
"PROTEUS PROPULSION - LOCALIZED INJECTORS"                                        , "/Ship Modifications/Subsystems/Caldari Subsystems/Gallente Propulsion Subsystems"                         ,       "40"    ,      "30098" ,  "4"     , ""       , "10"
"PROTEUS PROPULSION - WAKE LIMITER"                                               , "/Ship Modifications/Subsystems/Caldari Subsystems/Gallente Propulsion Subsystems"                         ,       "40"    ,      "30096" ,  "4"     , ""       , "10"

"LOKI DEFENSIVE - ADAPTIVE AUGMENTER"                                             , "/Ship Modifications/Subsystems/Caldari Subsystems/Minmatar Defensive Subsystems"                          ,       "40"    ,      "29975" ,  "4"     , ""       , "10"
"LOKI DEFENSIVE - ADAPTIVE SHIELDING"                                             , "/Ship Modifications/Subsystems/Caldari Subsystems/Minmatar Defensive Subsystems"                          ,       "40"    ,      "29974" ,  "4"     , ""       , "10"
"LOKI DEFENSIVE - AMPLIFICATION NODE"                                             , "/Ship Modifications/Subsystems/Caldari Subsystems/Minmatar Defensive Subsystems"                          ,       "40"    ,      "29976" ,  "4"     , ""       , "10"
"LOKI DEFENSIVE - WARFARE PROCESSOR"                                              , "/Ship Modifications/Subsystems/Caldari Subsystems/Minmatar Defensive Subsystems"                          ,       "40"    ,      "29977" ,  "4"     , ""       , "10"
"LOKI ELECTRONICS - DISSOLUTION SEQUENCER"                                        , "/Ship Modifications/Subsystems/Caldari Subsystems/Minmatar Electronic Subsystems"                         ,       "40"    ,      "30070" ,  "4"     , ""       , "10"
"LOKI ELECTRONICS - EMERGENT LOCUS ANALYZER"                                      , "/Ship Modifications/Subsystems/Caldari Subsystems/Minmatar Electronic Subsystems"                         ,       "40"    ,      "30072" ,  "4"     , ""       , "10"
"LOKI ELECTRONICS - IMMOBILITY DRIVERS"                                           , "/Ship Modifications/Subsystems/Caldari Subsystems/Minmatar Electronic Subsystems"                         ,       "40"    ,      "30066" ,  "4"     , ""       , "10"
"LOKI ELECTRONICS - TACTICAL TARGETING NETWORK"                                   , "/Ship Modifications/Subsystems/Caldari Subsystems/Minmatar Electronic Subsystems"                         ,       "40"    ,      "30068" ,  "4"     , ""       , "10"
"LOKI ENGINEERING - AUGMENTED CAPACITOR RESERVOIR"                                , "/Ship Modifications/Subsystems/Caldari Subsystems/Minmatar Engineering Subsystems"                        ,       "40"    ,      "30161" ,  "4"     , ""       , "10"
"LOKI ENGINEERING - CAPACITOR REGENERATION MATRIX"                                , "/Ship Modifications/Subsystems/Caldari Subsystems/Minmatar Engineering Subsystems"                        ,       "40"    ,      "30163" ,  "4"     , ""       , "10"
"LOKI ENGINEERING - POWER CORE MULTIPLIER"                                        , "/Ship Modifications/Subsystems/Caldari Subsystems/Minmatar Engineering Subsystems"                        ,       "40"    ,      "30159" ,  "4"     , ""       , "10"
"LOKI ENGINEERING - SUPPLEMENTAL COOLANT INJECTOR"                                , "/Ship Modifications/Subsystems/Caldari Subsystems/Minmatar Engineering Subsystems"                        ,       "40"    ,      "30165" ,  "4"     , ""       , "10"
"LOKI OFFENSIVE - COVERT RECONFIGURATION"                                         , "/Ship Modifications/Subsystems/Caldari Subsystems/Minmatar Offensive Subsystems"                          ,       "40"    ,      "30135" ,  "4"     , ""       , "10"
"LOKI OFFENSIVE - HARDPOINT EFFICIENCY CONFIGURATION"                             , "/Ship Modifications/Subsystems/Caldari Subsystems/Minmatar Offensive Subsystems"                          ,       "40"    ,      "30134" ,  "4"     , ""       , "10"
"LOKI OFFENSIVE - PROJECTILE SCOPING ARRAY"                                       , "/Ship Modifications/Subsystems/Caldari Subsystems/Minmatar Offensive Subsystems"                          ,       "40"    ,      "30133" ,  "4"     , ""       , "10"
"LOKI OFFENSIVE - TURRET CONCURRENCE REGISTRY"                                    , "/Ship Modifications/Subsystems/Caldari Subsystems/Minmatar Offensive Subsystems"                          ,       "40"    ,      "30132" ,  "4"     , ""       , "10"
"LOKI PROPULSION - CHASSIS OPTIMIZATION"                                          , "/Ship Modifications/Subsystems/Caldari Subsystems/Minmatar Propulsion Subsystems"                         ,       "40"    ,      "30106" ,  "4"     , ""       , "10"
"LOKI PROPULSION - FUEL CATALYST"                                                 , "/Ship Modifications/Subsystems/Caldari Subsystems/Minmatar Propulsion Subsystems"                         ,       "40"    ,      "30110" ,  "4"     , ""       , "10"
"LOKI PROPULSION - INTERCALATED NANOFIBERS"                                       , "/Ship Modifications/Subsystems/Caldari Subsystems/Minmatar Propulsion Subsystems"                         ,       "40"    ,      "30108" ,  "4"     , ""       , "10"
"LOKI PROPULSION - INTERDICTION NULLIFIER"                                        , "/Ship Modifications/Subsystems/Caldari Subsystems/Minmatar Propulsion Subsystems"                         ,       "40"    ,      "30112" ,  "4"     , ""       , "10"


"ABSOLUTION"                                                                      , "/Ships/Battlecruisers/Advanced Battlecruisers/Command Ships/Amarr"                                        ,    "15000"    ,      "22448" ,  "4"     , ""       , ""
"DAMNATION"                                                                       , "/Ships/Battlecruisers/Advanced Battlecruisers/Command Ships/Amarr"                                        ,    "15000"    ,      "22474" ,  "4"     , ""       , ""
"NIGHTHAWK"                                                                       , "/Ships/Battlecruisers/Advanced Battlecruisers/Command Ships/Caldari"                                      ,    "15000"    ,      "22470" ,  "4"     , ""       , ""
"VULTURE"                                                                         , "/Ships/Battlecruisers/Advanced Battlecruisers/Command Ships/Caldari"                                      ,    "15000"    ,      "22446" ,  "4"     , ""       , ""
"ASTARTE"                                                                         , "/Ships/Battlecruisers/Advanced Battlecruisers/Command Ships/Gallente"                                     ,    "15000"    ,      "22466" ,  "4"     , ""       , ""
"EOS"                                                                             , "/Ships/Battlecruisers/Advanced Battlecruisers/Command Ships/Gallente"                                     ,    "15000"    ,      "22442" ,  "4"     , ""       , ""
"CLAYMORE"                                                                        , "/Ships/Battlecruisers/Advanced Battlecruisers/Command Ships/Minmatar"                                     ,    "15000"    ,      "22468" ,  "4"     , ""       , ""
"SLEIPNIR"                                                                        , "/Ships/Battlecruisers/Advanced Battlecruisers/Command Ships/Minmatar"                                     ,    "15000"    ,      "22444" ,  "4"     , ""       , ""
"HARBINGER"                                                                       , "/Ships/Battlecruisers/Standard Battlecruisers/Amarr"                                                      ,    "15000"    ,      "24696" , "10"     , ""       ,  "1"
"PROPHECY"                                                                        , "/Ships/Battlecruisers/Standard Battlecruisers/Amarr"                                                      ,    "15000"    ,      "16233" , "10"     , ""       ,  "1"
"DRAKE"                                                                           , "/Ships/Battlecruisers/Standard Battlecruisers/Caldari"                                                    ,    "15000"    ,      "24698" , "10"     , ""       ,  "1"
"FEROX"                                                                           , "/Ships/Battlecruisers/Standard Battlecruisers/Caldari"                                                    ,    "15000"    ,      "16227" , "10"     , ""       ,  "1"  
"BRUTIX"                                                                          , "/Ships/Battlecruisers/Standard Battlecruisers/Gallente"                                                   ,    "15000"    ,      "16229" , "10"     , ""       ,  "1"
"MYRMIDON"                                                                        , "/Ships/Battlecruisers/Standard Battlecruisers/Gallente"                                                   ,    "15000"    ,      "24700" , "10"     , ""       ,  "1"
"CYCLONE"                                                                         , "/Ships/Battlecruisers/Standard Battlecruisers/Minmatar"                                                   ,    "15000"    ,      "16231" , "10"     , ""       ,  "1"
"HURRICANE"                                                                       , "/Ships/Battlecruisers/Standard Battlecruisers/Minmatar"                                                   ,    "15000"    ,      "24702" , "10"     , ""       ,  "1"
"TORNADO"                                                                         , "/Ships/Battlecruisers/Standard Battlecruisers/Minmatar"                                                   ,    "15000"    ,       "4310" , "10"     , ""       ,  "1"

"SACRILEGE"                                                                       , "/Ships/Cruisers/Advanced Cruisers/Heavy Assault Cruisers/Amarr"                                           ,    "10000"    ,      "12019" ,  "4"     , ""       , ""
"ZEALOT"                                                                          , "/Ships/Cruisers/Advanced Cruisers/Heavy Assault Cruisers/Amarr"                                           ,    "10000"    ,      "12003" ,  "4"     , ""       , ""
"CERBERUS"                                                                        , "/Ships/Cruisers/Advanced Cruisers/Heavy Assault Cruisers/Caldari"                                         ,    "10000"    ,      "11993" ,  "4"     , ""       , ""
"EAGLE"                                                                           , "/Ships/Cruisers/Advanced Cruisers/Heavy Assault Cruisers/Caldari"                                         ,    "10000"    ,      "12011" ,  "4"     , ""       , ""
"DEIMOS"                                                                          , "/Ships/Cruisers/Advanced Cruisers/Heavy Assault Cruisers/Gallente"                                        ,    "10000"    ,      "12023" ,  "4"     , ""       , ""
"ISHTAR"                                                                          , "/Ships/Cruisers/Advanced Cruisers/Heavy Assault Cruisers/Gallente"                                        ,    "10000"    ,      "12005" ,  "4"     , ""       , ""
"MUNINN"                                                                          , "/Ships/Cruisers/Advanced Cruisers/Heavy Assault Cruisers/Minmatar"                                        ,    "10000"    ,      "12015" ,  "4"     , ""       , ""
"VAGABOND"                                                                        , "/Ships/Cruisers/Advanced Cruisers/Heavy Assault Cruisers/Minmatar"                                        ,    "10000"    ,      "11999" ,  "4"     , ""       , ""
"DEVOTER"                                                                         , "/Ships/Cruisers/Advanced Cruisers/Heavy Interdiction Cruisers/Amarr"                                      ,    "10000"    ,      "12017" ,  "4"     , ""       , ""
"ONYX"                                                                            , "/Ships/Cruisers/Advanced Cruisers/Heavy Interdiction Cruisers/Caldari"                                    ,    "10000"    ,      "11995" ,  "4"     , ""       , ""
"PHOBOS"                                                                          , "/Ships/Cruisers/Advanced Cruisers/Heavy Interdiction Cruisers/Gallente"                                   ,    "10000"    ,      "12021" ,  "4"     , ""       , ""
"BROADSWORD"                                                                      , "/Ships/Cruisers/Advanced Cruisers/Heavy Interdiction Cruisers/Minmatar"                                   ,    "10000"    ,      "12013" ,  "4"     , ""       , ""
"GUARDIAN"                                                                        , "/Ships/Cruisers/Advanced Cruisers/Logistics/Amarr"                                                        ,    "10000"    ,      "11987" ,  "4"     , ""       , ""
"BASILISK"                                                                        , "/Ships/Cruisers/Advanced Cruisers/Logistics/Caldari"                                                      ,    "10000"    ,      "11985" ,  "4"     , ""       , ""
"ONEIROS"                                                                         , "/Ships/Cruisers/Advanced Cruisers/Logistics/Gallente"                                                     ,    "10000"    ,      "11989" ,  "4"     , ""       , ""
"SCIMITAR"                                                                        , "/Ships/Cruisers/Advanced Cruisers/Logistics/Minmatar"                                                     ,    "10000"    ,      "11978" ,  "4"     , ""       , ""
"CURSE"                                                                           , "/Ships/Cruisers/Advanced Cruisers/Recon Ships/Amarr"                                                      ,    "10000"    ,      "20125" ,  "4"     , ""       , ""
"PILGRIM"                                                                         , "/Ships/Cruisers/Advanced Cruisers/Recon Ships/Amarr"                                                      ,    "10000"    ,      "11965" ,  "4"     , ""       , ""
"FALCON"                                                                          , "/Ships/Cruisers/Advanced Cruisers/Recon Ships/Caldari"                                                    ,    "10000"    ,      "11957" ,  "4"     , ""       , ""
"ROOK"                                                                            , "/Ships/Cruisers/Advanced Cruisers/Recon Ships/Caldari"                                                    ,    "10000"    ,      "11959" ,  "4"     , ""       , ""
"ARAZU"                                                                           , "/Ships/Cruisers/Advanced Cruisers/Recon Ships/Gallente"                                                   ,    "10000"    ,      "11969" ,  "4"     , ""       , ""
"LACHESIS"                                                                        , "/Ships/Cruisers/Advanced Cruisers/Recon Ships/Gallente"                                                   ,    "10000"    ,      "11971" ,  "4"     , ""       , ""
"HUGINN"                                                                          , "/Ships/Cruisers/Advanced Cruisers/Recon Ships/Minmatar"                                                   ,    "10000"    ,      "11961" ,  "4"     , ""       , ""
"RAPIER"                                                                          , "/Ships/Cruisers/Advanced Cruisers/Recon Ships/Minmatar"                                                   ,    "10000"    ,      "11963" ,  "4"     , ""       , ""
"LEGION"                                                                          , "/Ships/Cruisers/Advanced Cruisers/Strategic Cruisers/Amarr"                                               ,     "5000"    ,      "29986" ,  "4"     , ""       , ""
"TENGU"                                                                           , "/Ships/Cruisers/Advanced Cruisers/Strategic Cruisers/Caldari"                                             ,     "5000"    ,      "29984" ,  "4"     , ""       , ""
"PROTEUS"                                                                         , "/Ships/Cruisers/Advanced Cruisers/Strategic Cruisers/Gallente"                                            ,     "5000"    ,      "29988" ,  "4"     , ""       , ""
"LOKI"                                                                            , "/Ships/Cruisers/Advanced Cruisers/Strategic Cruisers/Minmatar"                                            ,     "5000"    ,      "29990" ,  "4"     , ""       , ""
"ASHIMMU"                                                                         , "/Ships/Cruisers/Faction Cruisers/Pirate Faction"                                                          ,    "10000"    ,      "17922" ,   ""     , ""       , ""
"CYNABAL"                                                                         , "/Ships/Cruisers/Faction Cruisers/Pirate Faction"                                                          ,    "10000"    ,      "17720" ,   ""     , ""       , ""
"GILA"                                                                            , "/Ships/Cruisers/Faction Cruisers/Pirate Faction"                                                          ,    "10000"    ,      "17715" ,   ""     , ""       , ""
"ORTHRUS"                                                                         , "/Ships/Cruisers/Faction Cruisers/Pirate Faction"                                                          ,    "10000"    ,      "33818" ,   ""     , ""       , ""
"PHANTASM"                                                                        , "/Ships/Cruisers/Faction Cruisers/Pirate Faction"                                                          ,    "10000"    ,      "17718" ,   ""     , ""       , ""
"STRATIOS"                                                                        , "/Ships/Cruisers/Faction Cruisers/Pirate Faction"                                                          ,    "10000"    ,      "33470" ,   ""     , ""       , ""
"VIGILANT"                                                                        , "/Ships/Cruisers/Faction Cruisers/Pirate Faction"                                                          ,    "10000"    ,      "17722" ,   ""     , ""       , ""
"ARBITRATOR"                                                                      , "/Ships/Cruisers/Standard Cruisers/Amarr"                                                                  ,    "10000"    ,        "628" , "10"     , ""       ,  "1"
"AUGOROR"                                                                         , "/Ships/Cruisers/Standard Cruisers/Amarr"                                                                  ,    "10000"    ,        "625" , "10"     , ""       ,  "1"
"MALLER"                                                                          , "/Ships/Cruisers/Standard Cruisers/Amarr"                                                                  ,    "10000"    ,        "624" , "10"     , ""       ,  "1"
"OMEN"                                                                            , "/Ships/Cruisers/Standard Cruisers/Amarr"                                                                  ,    "10000"    ,       "2006" , "10"     , ""       ,  "1"
"BLACKBIRD"                                                                       , "/Ships/Cruisers/Standard Cruisers/Caldari"                                                                ,    "10000"    ,        "632" , "10"     , ""       ,  "1"
"CARACAL"                                                                         , "/Ships/Cruisers/Standard Cruisers/Caldari"                                                                ,    "10000"    ,        "621" , "10"     , ""       ,  "1"
"MOA"                                                                             , "/Ships/Cruisers/Standard Cruisers/Caldari"                                                                ,    "10000"    ,        "623" , "10"     , ""       ,  "1"
"OSPREY"                                                                          , "/Ships/Cruisers/Standard Cruisers/Caldari"                                                                ,    "10000"    ,        "620" , "10"     , ""       ,  "1"
"CELESTIS"                                                                        , "/Ships/Cruisers/Standard Cruisers/Gallente"                                                               ,    "10000"    ,        "633" , "10"     , ""       ,  "1"
"EXEQUROR"                                                                        , "/Ships/Cruisers/Standard Cruisers/Gallente"                                                               ,    "10000"    ,        "634" , "10"     , ""       ,  "1"
"THORAX"                                                                          , "/Ships/Cruisers/Standard Cruisers/Gallente"                                                               ,    "10000"    ,        "627" , "10"     , ""       ,  "1"
"VEXOR"                                                                           , "/Ships/Cruisers/Standard Cruisers/Gallente"                                                               ,    "10000"    ,        "626" , "10"     , ""       ,  "1"
"BELLICOSE"                                                                       , "/Ships/Cruisers/Standard Cruisers/Minmatar"                                                               ,    "10000"    ,        "630" , "10"     , ""       ,  "1"
"RUPTURE"                                                                         , "/Ships/Cruisers/Standard Cruisers/Minmatar"                                                               ,    "10000"    ,        "629" , "10"     , ""       ,  "1"
"SCYTHE"                                                                          , "/Ships/Cruisers/Standard Cruisers/Minmatar"                                                               ,    "10000"    ,        "631" , "10"     , ""       ,  "1"
"STABBER"                                                                         , "/Ships/Cruisers/Standard Cruisers/Minmatar"                                                               ,    "10000"    ,        "622" , "10"     , ""       ,  "1"

"HERETIC"                                                                         , "/Ships/Destroyers/Advanced Destroyers/Interdictors/Amarr"                                                 ,     "5000"    ,      "22452" ,  "4"     , ""       , ""
"FLYCATCHER"                                                                      , "/Ships/Destroyers/Advanced Destroyers/Interdictors/Caldari"                                               ,     "5000"    ,      "22464" ,  "4"     , ""       , ""
"ERIS"                                                                            , "/Ships/Destroyers/Advanced Destroyers/Interdictors/Gallente"                                              ,     "5000"    ,      "22460" ,  "4"     , ""       , ""
"SABRE"                                                                           , "/Ships/Destroyers/Advanced Destroyers/Interdictors/Minmatar"                                              ,     "5000"    ,      "22456" ,  "4"     , ""       , ""
"CONFESSOR"                                                                       , "/Ships/Destroyers/Advanced Destroyers/Tactical Destroyers/Amarr"                                          ,     "5000"    ,      "34317" ,  "4"     , ""       , ""
"JACKDAW"                                                                         , "/Ships/Destroyers/Advanced Destroyers/Tactical Destroyers/Caldari"                                        ,     "5000"    ,      "34828" ,  "4"     , ""       , ""
"HECATE"                                                                          , "/Ships/Destroyers/Advanced Destroyers/Tactical Destroyers/Gallente"                                       ,     "5000"    ,      "35683" ,  "4"     , ""       , ""
"SVIPUL"                                                                          , "/Ships/Destroyers/Advanced Destroyers/Tactical Destroyers/Minmatar"                                       ,     "5000"    ,      "34562" ,  "4"     , ""       , ""
"COERCER"                                                                         , "/Ships/Destroyers/Standard Destroyers/Amarr"                                                              ,     "5000"    ,      "16236" , "10"     , ""       ,  "1"
